time,open,high,low,close,volume,vwap
2021-03-12 11:40:00,118.0936339511,118.38515494277806,118.01961880426231,118.2910076760005,1117814,118.16839149443747
2021-03-12 11:45:00,118.2910076760005,118.47357837153349,118.22686121540785,118.46370968528844,832187,118.1725905353367
2021-03-12 11:50:00,118.46933483644811,118.55252786149369,118.43380756596602,118.5229218027586,885211,118.17917698126804
2021-03-12 11:55:00,118.52262574217129,118.62160866520887,118.44890665592092,118.49331574402352,903949,118.18600015885704
2021-03-12 12:00:00,118.50318443026856,118.59239735392359,118.38476019532824,118.53279048900365,735258,118.19106577362103
2021-03-12 12:05:00,118.54265917524869,118.6792417928798,118.41436625406332,118.64134603769892,841637,118.19801529500559
2021-03-12 12:10:00,118.64134603769892,118.7992450176193,118.60187129271885,118.66601775331152,778104,118.20602903003187
2021-03-12 12:15:00,118.67095209643401,119.06076520311251,118.66108341018897,119.05592954685244,1230382,118.22413970862708
2021-03-12 12:20:00,119.05632429430227,119.20386115366541,119.04596217374494,119.14415560188299,1141753,118.2448349755653
2021-03-12 12:25:00,119.1355698448498,119.21372983991041,119.01635611500988,119.08543691872507,1086229,118.26311044983463
2021-03-12 12:30:00,119.09471348379542,119.29267932987058,118.97678268316734,119.25399407979013,1029696,118.28110020499439
2021-03-12 12:35:00,119.26287589741064,119.4801843685261,119.20386115366541,119.44070962354601,1101445,118.30371812381294
2021-03-12 12:40:00,119.44070962354601,119.45551265291357,119.24333589864548,119.34202276109578,795539,118.31906965597892
2021-03-12 12:45:00,119.34202276109578,119.38149750607585,119.08553560558754,119.16438640868529,717791,118.33074986337094
2021-03-12 12:50:00,119.15501115675251,119.24333589864548,119.06569954623501,119.17356428689315,585786,118.33953274245918
2021-03-12 12:55:00,119.16438640868529,119.16438640868529,118.94727531129473,118.99661874251984,755867,118.34891428282002
2021-03-12 13:00:00,118.99168439939731,119.10517429121514,118.91924824235883,119.09609509986973,645722,118.35677726565591
2021-03-12 13:05:00,119.09530560497015,119.1347803499502,118.84562784297096,118.91766925255965,776564,118.36499916942638
2021-03-12 13:10:00,118.92260359568216,119.10517429121514,118.9169784445225,119.07754196972908,681613,118.37282178512402
2021-03-12 13:15:00,119.08050257560257,119.09530560497015,118.92753793880469,118.9798419759033,449532,118.37763369516485
2021-03-12 13:20:00,118.9818157131523,119.14958337931776,118.97688137002979,119.10517429121514,534966,118.38395443518998
2021-03-12 13:25:00,119.11504297746015,119.16330085319834,119.01714560990948,119.07556823248005,416180,118.3888499660741
2021-03-12 13:30:00,119.06569954623501,119.3419240742333,119.06076520311251,119.3091600358998,617520,118.39754671360052
2021-03-12 13:35:00,119.30254801611565,119.37162881983082,119.24333589864548,119.27294195738057,555967,118.4057621025221
2021-03-12 13:40:00,119.27294195738057,119.37656316295332,119.22359852615543,119.37656316295332,473862,118.41287552023427
2021-03-12 13:45:00,119.38149750607585,119.42097225105594,119.12491166370519,119.25320458489051,796648,118.42382971375744
2021-03-12 13:50:00,119.24343458550794,119.25251377685335,119.06500873819788,119.06500873819788,620261,118.43079194858711
2021-03-12 13:55:00,119.06569954623501,119.24333589864548,119.06569954623501,119.14455034933277,584983,118.43745209476344
2021-03-12 14:00:00,119.13971469307272,119.20386115366541,119.05583085998998,119.057804597239,484271,118.44252860920292
2021-03-12 14:05:00,119.06569954623501,119.20386115366541,118.96701268378477,119.00747429738935,589878,118.44818378095718
2021-03-12 14:10:00,119.01635611500988,119.07556823248005,118.99661874251984,119.0542518701908,517724,118.45292436011866
2021-03-12 14:15:00,119.04596217374494,119.1742550949303,118.94727531129473,119.12984600682768,630356,118.45899589339189
2021-03-12 14:20:00,119.12984600682768,119.19892681054287,119.06688378858445,119.1561953991019,431628,118.46345869005422
2021-03-12 14:25:00,119.15451772244025,119.16418903496036,118.96701268378477,118.96701268378477,441689,118.46724715962463
2021-03-12 14:30:00,118.96701268378477,119.05583085998998,118.91766925255965,119.00648742876487,479321,118.47101920143072
2021-03-12 14:35:00,119.01142177188738,119.03609348749997,118.93740662504969,118.97688137002979,369195,118.4738337232856
2021-03-12 14:40:00,118.97619056199265,119.05168601176709,118.92753793880469,118.97194702690727,391066,118.47678297541677
2021-03-12 14:45:00,118.97688137002979,119.28281064362561,118.93819611994928,119.25310589802808,548300,118.48226328759571
2021-03-12 14:50:00,119.24333589864548,119.31241670236071,119.1742550949303,119.20386115366541,536863,118.48810830199442
2021-03-12 14:55:00,119.20386115366541,119.26307327113554,119.16438640868529,119.18412378117529,455695,118.49282497965642
2021-03-12 15:00:00,119.18412378117529,119.22359852615543,119.10517429121514,119.1742550949303,699154,118.49957975186202
2021-03-12 15:05:00,119.1742550949303,119.21363115304796,118.9572426844022,118.96701268378477,572361,118.5040204635967
2021-03-12 15:10:00,118.96711137064722,119.06569954623501,118.95714399753977,119.00155308564236,405822,118.50690883299112
2021-03-12 15:15:00,118.99661874251984,119.22359852615543,118.88312885070204,119.1347803499502,1090252,118.51560419273261
2021-03-12 15:20:00,119.1347803499502,119.20386115366541,119.08543691872507,119.19409115428282,601585,118.5209590639965
2021-03-12 15:25:00,119.20386115366541,119.28281064362561,119.16438640868529,119.26800761425804,824743,118.52902645631417
2021-03-12 15:30:00,119.26800761425804,119.28281064362561,119.10023994809264,119.1693207518078,845596,118.5364929700158
2021-03-12 15:35:00,119.1742550949303,119.29267932987058,119.1742550949303,119.22359852615543,744342,118.54338343097936
2021-03-12 15:40:00,119.21372983991041,119.53939648599622,119.18905812429787,119.53535032463579,1123576,118.55635194504394
2021-03-12 15:45:00,119.52952779975125,119.57887123097635,119.32228538860569,119.35682579046328,1065412,118.56827328275112
2021-03-12 15:50:00,119.35682579046328,119.40123487856589,119.21866418303291,119.27787630050308,1016914,118.57778617988045
2021-03-12 15:55:00,119.27294195738057,119.35189144734078,119.09530560497015,119.20386115366541,1586728,118.59050806377142
2021-03-12 16:00:00,119.20386115366541,119.49005305477112,119.19399246742037,119.46044699603605,2444542,118.61403914743286
2021-03-12 16:05:00,119.44070962354601,119.46044699603605,119.37162881983082,119.41110356481093,1324246,118.62673264960948
2021-03-12 16:10:00,119.39136619232089,119.44070962354601,119.32228538860569,119.36176013358579,182618,118.62836545666019
2021-03-12 16:15:00,119.39136619232089,119.44070962354601,119.36176013358579,119.44070962354601,16860,118.62852379634401
2021-03-12 16:20:00,119.40123487856589,119.44070962354601,119.38149750607585,119.40123487856589,38071,118.62887811202066
2021-03-12 16:25:00,119.41110356481093,119.41110356481093,119.36176013358579,119.40123487856589,13712,118.62900295370406
2021-03-12 16:30:00,119.41110356481093,119.41110356481093,119.37162881983082,119.40123487856589,9315,118.62908810518095
2021-03-12 16:35:00,119.40123487856589,119.44070962354601,119.37162881983082,119.44070962354601,10476,118.62918672686489
2021-03-12 16:40:00,119.39126750545843,119.39136619232089,119.37162881983082,119.38149750607585,12995,118.6293034157082
2021-03-12 16:45:00,119.39136619232089,119.44070962354601,119.39136619232089,119.41110356481093,8765,118.6293855418726
2021-03-12 16:50:00,119.40123487856589,119.44070962354601,119.40123487856589,119.44070962354601,9892,118.62947976039864
2021-03-12 16:55:00,119.44070962354601,119.44070962354601,119.41110356481093,119.44070962354601,7932,118.62955560574922
2021-03-12 17:00:00,119.43084093730093,119.44070962354601,119.41110356481093,119.42097225105594,7007,118.62962204433394
2021-03-12 17:05:00,119.43084093730093,119.44070962354601,119.40123487856589,119.41110356481093,15521,118.6297679528269
2021-03-12 17:10:00,119.42097225105594,119.42097225105594,119.39136619232089,119.41110356481093,12868,118.62988736563958
2021-03-12 17:15:00,119.42097225105594,119.44070962354601,119.41110356481093,119.44070962354601,9623,118.62997928406128
2021-03-12 17:20:00,119.43084093730093,119.44070962354601,119.42097225105594,119.42097225105594,3620,118.63001371465417
2021-03-12 17:25:00,119.43084093730093,119.44070962354601,119.43084093730093,119.44070962354601,3802,118.63005032050984
2021-03-12 17:30:00,119.44070962354601,119.46044699603605,119.42097225105594,119.42097225105594,6119,118.63010898758182
2021-03-12 17:35:00,119.46044699603605,119.46044699603605,119.42097225105594,119.43084093730093,2425,118.63013233047586
2021-03-12 17:40:00,119.45057830979107,119.46044699603605,119.43084093730093,119.43084093730093,2402,118.63015554485348
2021-03-12 17:45:00,119.43084093730093,119.45057830979107,119.43084093730093,119.45057830979107,2269,118.63017756160947
2021-03-12 17:50:00,119.45057830979107,119.49005305477112,119.44070962354601,119.49005305477112,10809,118.63028624301883
2021-03-12 17:55:00,119.49005305477112,119.49005305477112,119.4801843685261,119.49005305477112,4717,118.63033440220956
2021-03-12 18:00:00,119.49992174101615,119.51965911350621,119.49005305477112,119.51965911350621,5497,118.63039202693656
2021-03-12 18:05:00,119.49992174101615,119.50979042726118,119.49992174101615,119.50979042726118,2881,118.63042211231102
2021-03-12 18:10:00,119.49005305477112,119.49005305477112,119.49005305477112,119.49005305477112,2340,118.63044608793318
2021-03-12 18:15:00,119.49015174163358,119.50979042726118,119.47031568228107,119.47031568228107,19844,118.63064779991939
2021-03-12 18:20:00,119.47031568228107,119.49992174101615,119.44070962354601,119.47031568228107,6054,118.63070836996624
2021-03-12 18:25:00,119.47031568228107,119.47031568228107,119.46044699603605,119.46044699603605,2428,118.63073246922959
2021-03-12 18:30:00,119.45057830979107,119.45057830979107,119.39136619232089,119.39136619232089,7212,118.63079952172768
2021-03-12 18:35:00,119.39136619232089,119.41110356481093,119.38149750607585,119.38149750607585,8981,118.63088089346508
2021-03-12 18:40:00,119.41110356481093,119.44070962354601,119.39136619232089,119.44070962354601,1981,118.63089961612638
2021-03-12 18:45:00,119.45057830979107,119.46044699603605,119.41110356481093,119.41110356481093,1857,118.6309172388151
2021-03-12 18:50:00,119.40123487856589,119.42097225105594,119.40123487856589,119.42097225105594,3498,118.63094988399683
2021-03-12 18:55:00,119.42097225105594,119.46044699603605,119.38149750607585,119.46044699603605,8908,118.63103509996782
2021-03-12 19:00:00,119.47041436914354,119.50979042726118,119.47031568228107,119.49992174101615,5718,118.6310938224381
2021-03-12 19:05:00,119.47031568228107,119.49992174101615,119.46044699603605,119.49992174101615,4806,118.6311427961522
2021-03-12 19:10:00,119.49005305477112,119.50979042726118,119.40123487856589,119.40123487856589,10086,118.63123962936761
2021-03-12 19:15:00,119.46044699603605,119.46044699603605,119.41110356481093,119.41110356481093,6488,118.63130114441852
2021-03-12 19:20:00,119.41110356481093,119.41110356481093,119.40123487856589,119.41110356481093,9622,118.63139009559092
2021-03-12 19:25:00,119.46044699603605,119.4801843685261,119.42097225105594,119.4801843685261,1938,118.63140922342357
2021-03-12 19:30:00,119.46044699603605,119.4801843685261,119.44070962354601,119.44070962354601,4151,118.63144986522938
2021-03-12 19:35:00,119.42097225105594,119.44070962354601,119.41110356481093,119.43084093730093,5460,118.63150160673409
2021-03-12 19:40:00,119.44070962354601,119.44070962354601,119.43084093730093,119.43084093730093,994,118.63151110346209
2021-03-12 19:45:00,119.42097225105594,119.44070962354601,119.42097225105594,119.44070962354601,2647,118.6315363919425
2021-03-12 19:50:00,119.44070962354601,119.4801843685261,119.43084093730093,119.4801843685261,6149,118.63159729788205
2021-03-12 19:55:00,119.4801843685261,119.4801843685261,119.46044699603605,119.4801843685261,7457,118.63167202343634
2021-03-12 20:00:00,119.4801843685261,119.50979042726118,119.47031568228107,119.49005305477112,24654,118.63192380788777
